UID	row_clusters-flat	HSCP-1:Cell52-G1	HSCP-1:Cell31-G7	HSCP-1:Cell4-H1	HSCP-1:Cell94-C11	HSCP-1:Cell75-E7	HSCP-1:Cell45-B12	HSCP-1:Cell35-E8	HSCP-1:Cell54-A2	HSCP-1:Cell96-A12	HSCP-1:Cell27-B7	HSCP-1:Cell19-E5	HSCP-2:Cell12-F3	HSCP-2:Cell33-B8	HSCP-2:Cell7-F2	HSCP-2:Cell40-G10	HSCP-2:Cell83-B9	HSCP-2:Cell18-A5	HSCP-2:Cell36-H8	HSCP-2:Cell1-A1	HSCP-2:Cell69-D5	IG2:Cell55-D2	IG2:Cell22-A6	IG2:Cell44-A12	IG2:Cell20-F5	IG2:Cell3-F1	IG2:Cell6-E2	IG2:Cell46-D12	IG2:Cell14-B4	IG2:Cell37-D9	IG2:Cell10-B3	IG2:Cell26-A7	IG2:Cell39-C10	IG2:Cell88-B10	DC:Cell74-D7	DC:Cell93-B11	DC:Cell47-F12	DC:Cell29-E7	DC:Cell56-E2	DC:Cell51-E1	DC:Cell61-H3	DC:Cell65-F4	DC:Cell25-E6	DC:Cell48-H12	DC:Cell66-A5	DC:Cell77-G7	DC:Cell91-E10	DC:Cell17-G4	DC:Cell60-G3	DC:Cell71-E6	DC:Cell59-E3	DC:Cell38-E9	DC:Cell28-D7	DC:Cell81-E8	DC:Cell68-C5	DC:Cell70-E5	DC:Cell8-G2	DC:Cell76-F7	DC:Cell42-F11	DC:Cell11-E3	DC:Cell62-A4	DC:Cell21-H5	DC:Cell80-C8	DC:Cell5-B2	DC:Cell43-G11	DC:Cell9-H2	DC:Cell57-H2	DC:Cell85-G9	Mono:Cell63-D4	Mono:Cell24-D6	Mono:Cell2-D1	Mono:Cell64-E4	Mono:Cell87-A10	Mono:Cell32-H7	Mono:Cell67-B5	Mono:Cell89-C10	Mono:Cell23-B6	Mono:Cell53-H1	Mono:Cell41-E11	Mono:Cell34-C8	Mono:Cell78-H7	Mono:Cell58-D3	Mono:Cell30-F7	Mono:Cell82-F8	Mono:Cell15-D4	Gran:Cell13-H3	Gran:Cell86-H9	Gran:Cell79-B8	Myelocyte:Cell92-A11	Myelocyte:Cell50-B1	Myelocyte:Cell72-G6	Myelocyte:Cell95-G11	Myelocyte:Cell49-A1	Myelocyte:Cell84-F9	Myelocyte:Cell90-D10	Myelocyte:Cell73-B7
Prss57	3	0.0	0.0	0.0	6.962896005	5.191404729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.765534746	7.004051885	0.0	6.376081967	0.443606651	0.0	6.610877199	1.650764559	7.271369647	4.642701572	6.536519213	6.72955277	6.34925911	5.777156666	6.765534746	5.073391816	6.285402219	1.632268215	6.652056204	7.149239039	5.294988268	0.0	0.454175893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333423734	0.0	0.0	0.0	0.0	1.632268215	0.0	5.735522177	5.244887059	0.0	0.0	0.0	0.0	0.40053793	8.211109564	0.0	0.0	7.115927989	6.439789337	8.297695831	7.190713617	3.368768349	8.331096084	8.835576745	8.217376142	2.147306699	3.181102551	0.0	0.0	7.198690586	0.0	0.0	0.0
Cst7	3	-0.24820160800000002	8.166968127	2.3786802710000003	-0.4977576290000001	-1.718087584	-1.718087584	5.645171118	6.530314421999999	7.849431245000001	-1.718087584	7.229023314	6.485651936999999	-1.718087584	-0.7769812730000001	-1.718087584	4.138400195	5.296044503	7.990996228999999	3.717207632	4.879145605	6.202443922	2.4103708	6.9969134330000005	7.8897790169999995	6.05709468	8.153432678000001	5.905281832	6.013842341	7.446115417000001	6.025198478	4.154987348	7.905117198	2.857829777	-1.718087584	-0.5610438740000001	-1.718087584	-0.822784963	-1.718087584	-0.4671260100000001	-0.784514946	-1.718087584	-1.718087584	-1.718087584	-1.718087584	-0.301247842	-1.718087584	-1.718087584	-1.718087584	-1.718087584	-1.718087584	-0.725319153	-1.718087584	-1.718087584	-1.718087584	0.0	-1.718087584	-0.473200525	-1.718087584	-0.7398919540000001	-0.7180875840000001	-1.718087584	-1.718087584	-1.718087584	-1.718087584	5.73271127	-1.718087584	-1.718087584	6.108460903	6.122060891	6.559106811	5.914035191	3.344120494	8.101133520000001	5.793823165	-1.718087584	7.161526296000001	7.1455721599999995	2.183020659	7.981276648000001	7.402772346	6.5302669799999995	7.344795047000001	6.367411432	5.994164264	7.751330384	8.658233186	8.188682782	3.6131876829999996	6.309044345999999	-1.11401626	-1.718087584	-1.718087584	-0.978239481	-1.718087584	-1.718087584
Gsr	3	5.523300574	-1.263034406	-0.138706271	-0.7673392430000001	-1.263034406	1.1320283939999998	4.776542697	3.8822354509999997	-1.263034406	3.9848931069999995	6.945736442	1.72428646	-1.263034406	-1.263034406	-1.263034406	-1.263034406	-1.263034406	-1.263034406	2.615690935	-1.263034406	4.032321287	2.294008009	0.776103988	-1.263034406	0.68929916	5.20489714	-0.678071905	4.804991433	-1.263034406	-1.263034406	3.089582893	4.146017033	3.0473057150000002	-1.263034406	-1.263034406	-1.263034406	0.7970129780000001	-1.263034406	-1.263034406	-1.263034406	-0.717066037	-0.549338591	0.0	4.589463893	-1.263034406	-1.263034406	-1.263034406	-0.7776075790000001	-1.263034406	-1.263034406	-1.263034406	-1.263034406	-1.263034406	0.005998739999999891	-1.263034406	-1.263034406	-1.263034406	-1.263034406	-1.263034406	-1.263034406	1.54225805	-0.9761532580000001	-1.263034406	-0.44745897700000004	-1.263034406	-1.263034406	-1.263034406	7.543386325999999	5.843502363	4.219491235	-1.263034406	6.484621527	4.736063628	4.471946117	1.145677455	5.685566441	4.743936778	4.807998838	4.910292944	5.558420713	3.3134877319999996	6.09037711	2.231381204	-0.35230174400000003	5.500775501	6.755054471	6.68620869	8.403136326999999	6.381182412	4.419538891	3.0022524519999996	4.797012978	4.276744786	3.2068515699999995	4.640726959
Atp8b4	3	-4.849999259	-4.427766257999999	-4.849999259	-4.849999259	4.360842520000001	-4.849999259	-4.623490728999999	1.218456593	0.0621715440000008	-2.9431086629999994	0.4350329910000008	0.891737365	2.4395585890000007	-4.849999259	-4.660965435	-0.4638781019999998	3.289347441000001	-4.849999259	1.9778197660000005	-4.364572431999999	0.957870819	-4.493855449	0.05014300100000035	2.3668435840000006	0.8526582840000003	0.790968651	3.401861824	1.2576886100000007	2.7452955250000004	1.2459251610000006	3.447879952	2.3276196010000003	-4.849999259	2.485212423	-4.245927934999999	-3.9392665969999996	1.672935302	-4.417039851999999	0.0	-1.9488910159999997	-2.4521962969999995	-4.849999259	-4.849999259	1.1072188900000004	-4.294183104	-4.611212398999999	4.124501374	-4.611212398999999	2.907957382	-4.623490728999999	-4.849999259	-4.849999259	-4.599037685	-4.849999259	-4.2746869279999995	-4.849999259	-4.849999259	1.238735987	-4.217731044	-0.9791413949999996	-4.849999259	3.492475485000001	-4.406392608	0.8922764890000003	-4.849999259	2.177906738000001	-4.265036758	2.586795553	2.3675222940000005	1.6581124220000003	4.567853256	4.012731073	-0.25008641699999945	2.524431679	-4.623490728999999	2.2165205220000006	3.397928254000001	2.5412872990000004	4.021721203000001	3.1407287450000005	1.8452986420000004	1.6474534370000002	1.7977469580000003	2.4827981690000005	4.081654254000001	3.210804736000001	3.0429988340000005	-0.590726772	-1.0961808159999995	-2.6452325079999994	-3.8214301069999994	1.0029983290000004	-4.849999259	-4.406392608	-2.0738952709999996
Mt1	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.367371066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.334049768	0.0	0.0	0.0	6.471675214	0.0	7.032100843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.944155663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.362469889	8.81640771	1.700439718	0.0	0.0	0.0	2.241840184	0.0	1.887525271	5.685659877	7.360978731	0.0	9.835639902	0.0	6.28373661	0.0	9.463871723	0.0	0.0	4.932628157	7.38249434	8.676732846	0.0	10.05431941	7.805743872	0.0	7.744833837	0.0	6.975217457	0.0	7.913787	0.0	0.0	4.705977902	0.0	0.0	9.045158982	0.0	0.0	5.032982417	0.0	8.917670434	6.462215955	0.0	7.933513626	9.755171338	9.053953025	0.0	0.0	0.0	0.0	0.0	0.0	5.443938115	0.0
Rgcc	3	0.0	0.0	7.246218046	4.73714592	1.169925001	0.0	0.0	6.671859468	0.0	3.195347598	4.509695842	0.0	0.0	0.0	7.43812648	8.757056592	7.345627012	0.0	0.0	2.025028794	8.101187815	8.933513626	9.00441712	6.698912983	8.63404867	8.301953395	7.745707933	0.0	5.297558281	8.326654188	8.966361247	2.981852653	3.5360529	0.0	1.23878686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50589093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.941106311	1.23878686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.160728628	0.0	0.0	4.914564523	10.19029385	3.121015401	7.696550301	8.982109439	5.580145484	8.579655355	5.09592442	0.0	10.24825967	9.734878941	7.203201156	7.260025656	7.944155663	8.536208355	7.204766751	0.748461233	0.0	2.176322773	0.0
Ap3s1	3	-1.304511042	-1.304511042	-1.304511042	-0.819084215	-1.304511042	-1.304511042	3.319589853	-1.304511042	-0.06572418199999985	4.488864669000001	-1.304511042	-1.304511042	-1.304511042	-0.6722428269999999	3.5898217	5.613755917000001	-1.304511042	-1.304511042	7.097818897	0.12309513100000014	4.715190872	7.318821789999999	6.044394119000001	-1.304511042	-1.304511042	8.113636731	6.945503073000001	-0.8609043909999998	2.855763789	-1.304511042	4.780403618	5.922960504000001	-1.304511042	-1.304511042	0.0	-1.304511042	-1.304511042	1.9173660390000002	-0.4326673929999999	-1.304511042	-1.304511042	-1.304511042	0.10148131800000004	-1.304511042	6.1522951070000005	-1.304511042	-1.304511042	-1.304511042	-0.5646629389999999	-1.304511042	-0.17358017199999987	-0.6174503539999999	-1.304511042	-1.304511042	-0.047500423999999875	1.813184001	-1.304511042	-0.7585426729999999	-0.6354842759999999	-0.6264391369999999	2.5100393810000003	-1.304511042	-1.304511042	3.4904246210000007	-1.304511042	0.4482375490000001	-1.304511042	5.314901969	4.080919995	7.319443587	6.105643472000001	2.4418017240000003	8.026786622	5.520893004	3.5883656580000007	7.2329403459999995	7.380763374000001	6.456574730000001	5.817540406	6.861903141000001	6.950895271	7.250768296	7.012494484000001	-1.304511042	7.631243344	8.225114722	8.330481468	6.2708012890000004	6.180593719	3.1217537130000004	0.3780622550000001	7.2654584589999995	1.253756592	6.419388768	-1.304511042
Prtn3	3	-4.500164679	4.163926999	1.775959726	3.1405140849999995	5.544912371	2.542589082	-4.500164679	3.490393159	6.593946001	2.331585916	-3.4161004139999998	-2.135592247	-0.24239970999999993	0.0	1.8876803339999997	2.095130105	1.4894285060000003	3.5514249419999997	6.269078121000001	4.490761825999999	5.186125732	5.795569821	3.258791359	0.5119569940000002	3.8766118930000006	3.4922638809999995	-2.372531399	3.182829905	5.790821780999999	-3.13839632	3.6172186880000003	4.066460234	4.097515465	-4.500164679	-2.688693648	-4.500164679	-3.04073306	-3.088738433	-3.231131533	-4.500164679	-4.500164679	-3.450533911	-4.500164679	-3.237130273	-2.362661155	-4.500164679	-2.457520342	-4.500164679	-2.790874043	-4.500164679	-2.900846885	-4.500164679	-3.286039874	-4.500164679	-2.327037246	-4.500164679	-4.500164679	-3.676415319	-4.500164679	-2.896093355	-3.68458925	-4.500164679	-2.362661155	-4.500164679	-4.500164679	-3.273656149	-1.278287598	6.6082617610000005	7.093963940999999	6.530364521	5.938128171	7.2786024110000005	6.896215331	6.285516641	5.404469943	7.218218351	6.992169230999999	6.438069640999999	7.349084021	6.968525540999999	6.689919240999999	7.007956911	5.222557483	5.640895091	8.468169120999999	8.610139181000001	7.091035061	5.956025431	3.5237559700000007	-4.500164679	-2.854002022	-1.9056161290000002	-4.500164679	-3.777698655	-4.500164679
Fcgr3	3	1.13093087	0.0	0.0	0.5360529	0.0	0.0	0.0	0.0	0.0	0.0	5.660780334	0.0	0.0	0.0	0.0	0.0	1.361768359	0.0	8.333289548	0.0	0.0	0.0	0.565597176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.946789334	0.0	0.575312331	0.790772038	0.871843649	0.956056652	0.659924558	0.632268215	0.0	0.0	0.0	0.0	0.687060688	0.0	0.0	0.0	7.000225403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.007195501	0.0	0.739848103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.24164954	0.0	7.443275112	9.459226676	7.31732216	0.0	0.0	0.831877241	11.25440862	8.605701739	0.0	8.617908196	5.659639187	9.402969403	8.860435219	0.956056652	0.565597176	9.655172912	9.584774638	9.924010784	7.587890003	8.749232557	9.496314538	8.398059585	5.314333994	10.52889359	7.498011462	6.938756261
Alas1	3	-0.50589093	-0.50589093	-0.50589093	-0.50589093	5.967408941	0.30968449900000006	-0.50589093	5.072444019000001	4.902820931	5.488688794000001	-0.09446468399999997	-0.50589093	-0.16106243299999995	5.256192074	8.346825829	-0.50589093	-0.07293152299999994	-0.50589093	7.515921894	0.010124216999999991	7.403282126000001	5.582632327000001	5.064572001	3.574766733	5.263616361	3.559336693	-0.18396283499999994	-0.26710406999999997	8.121059192	5.140847768	-0.50589093	-0.23088388299999996	1.0886576200000002	-0.09446468399999997	-0.051715036999999964	0.0	0.098180394	-0.50589093	-0.50589093	-0.14974711999999996	-0.50589093	-0.50589093	-0.14974711999999996	0.0	0.501304571	-0.50589093	-0.50589093	-0.50589093	0.508464363	-0.50589093	-0.12737930699999994	-0.50589093	-0.50589093	-0.50589093	-0.50589093	-0.07293152299999994	-0.50589093	-0.20723261399999998	-0.50589093	-0.50589093	-0.20723261399999998	-0.50589093	4.431924239000001	-0.50589093	-0.50589093	-0.50589093	0.7691161169999999	7.696624744000001	1.198981034	7.778724991000001	8.526292584	6.858506407	6.331295455	4.176682367000001	1.140271727	-0.10535299999999997	8.048813026000001	-0.50589093	7.553399446	7.051917369000001	9.277680313000001	7.4084344	3.568785756	-0.50589093	9.639187830000001	8.444519159	8.131530940000001	7.52400362	7.39461365	8.063850777	4.239346402000001	7.501472786000001	-0.50589093	7.823053215	-0.50589093
Mpo	3	-1.926586397	-0.5795929639999997	5.926305041999999	-0.7850322519999997	7.611907571	3.9887694020000004	-3.06706762	-0.6031717529999998	7.138836680999999	5.742170679999999	-3.1171083029999997	4.943015396	-3.2318784899999997	-0.331742384	-1.6936092249999999	4.460542666	5.280855683	-3.2318784899999997	8.256214291	0.5748199160000005	8.680858320999999	6.1936915710000005	4.6177208400000005	6.823818430999999	4.287732724	5.661123469	-0.48210511899999986	4.657291195999999	7.086045341	2.0570536919999998	5.729985899999999	5.977202295	-1.179985506	0.20397089800000012	-0.06911836000000005	-1.0107993999999998	-0.1525465829999999	-2.37168113	-1.995117778	-0.41275707299999986	-2.3170458729999996	-2.134181816	-0.9738301410000001	0.0	0.07898027900000004	-2.245728469	-2.889874618	-3.002937283	-0.07425799799999977	-1.8225956649999997	-0.7632868720000001	-3.882643049	-2.699950751	8.683054081	-0.3133950190000001	-1.1492887079999998	-2.656134519	-0.48210511899999986	-2.919168925	-0.5110841859999997	-1.331742384	-2.613609903	-1.3869478859999997	-2.504131426	-2.381840996	-2.693609225	0.1687290530000003	10.673525881	10.567677051	9.269483321	10.149596441	8.182662000999999	10.057117041	9.104418401	7.649790801	10.090225481	10.296605951	8.299810281	10.968997180999999	8.630672501	9.059790811	10.564337471	9.200041580999999	8.350811861	11.035620181	10.258403941	9.808148321	5.485994362	3.4949145539999997	-1.926586397	-0.981534806	-3.397216222	-2.971910387	-0.5898612999999999	-1.4416908509999997
Ctsg	3	0.0	-1.454175893	-1.454175893	-0.7317098689999999	8.284878968	0.34491141300000017	-0.803411334	6.003287072000001	9.436840697	9.062873376999999	-1.454175893	9.517504167	0.0	-1.454175893	-0.47598026299999996	5.679120472999999	-1.454175893	6.531609132	8.288891327	-0.2153890329999999	9.080000517	8.097820687	6.494366554000001	7.805732105999999	7.895569755	9.806461427	8.094588229	7.797732517	7.750077334	7.720300436999999	8.464448863	7.343518053	6.828217576	0.17809232200000014	-0.31667236899999995	-0.6971526459999999	-1.454175893	-1.454175893	-1.454175893	-0.535789659	-1.454175893	-1.454175893	-0.5281764739999999	-1.454175893	-0.059113092999999894	-0.27148359499999986	-1.454175893	-1.454175893	0.21485087300000005	-0.3232450229999999	-0.47598026299999996	-1.454175893	-1.454175893	-1.454175893	0.673457387	-0.36332246300000004	-1.454175893	-0.6550885869999999	-1.454175893	-0.46867546299999996	-1.454175893	-1.454175893	-0.5902374429999999	-1.454175893	-1.454175893	-1.454175893	-0.35656509599999997	10.000447277	8.402669777	9.581729766999999	8.885651847	7.791661997	9.560793037	7.979826752999999	7.351825867999999	8.701957756999999	9.029256997	9.000935527	10.259176247	9.199000597	9.629582637	10.406965307	9.014010287	8.948676297	10.391972627	9.806402617	9.124809977	4.851429897000001	-0.46140746199999993	-1.454175893	-0.859627343	-1.454175893	-0.722992651	0.06687484399999999	-1.454175893
Ms4a3	3	-0.970853654	0.75161237	-0.970853654	0.21818017	-0.970853654	0.17970602299999994	8.034714758	0.19264507800000008	0.08572987399999998	0.16007721600000002	-0.970853654	-0.970853654	-0.970853654	-0.970853654	0.0	-0.188445089	-0.970853654	-0.083328383	4.730695403	-0.970853654	7.911758829000001	8.577293939999999	-0.970853654	-0.970853654	-0.292781749	8.439194831	-0.970853654	0.9963149539999999	5.463440964	-0.171766348	-0.12285674700000004	-0.23100555099999998	-0.19685732899999997	-0.970853654	0.15347448100000005	-0.222392421	-0.09901000500000001	-0.970853654	-0.970853654	0.49381461299999996	-0.970853654	-0.970853654	-0.970853654	-0.970853654	1.1063893450000002	-0.970853654	-0.970853654	-0.970853654	1.1063893450000002	-0.970853654	0.5751147149999999	-0.970853654	-0.970853654	2.296682144	0.10638934500000008	0.10638934500000008	-0.970853654	-0.18008161600000006	-0.014797002000000004	0.5800470109999999	-0.188445089	-0.970853654	-0.970853654	0.16007721600000002	-0.037281016	-0.970853654	0.7295860639999999	8.73541787	8.707024516999999	8.616848866	9.535414256	8.268959653	9.104558635999998	8.325970804999999	-0.970853654	8.155979856	9.579748855999998	7.016353502	9.391671026	9.883469336	10.154152916	10.305602296	8.301542855	4.440911531	11.205687295999999	11.255609715999999	10.164817156	9.813732115999999	8.371465517999999	-0.37630510400000006	9.848878385999999	8.369753119999999	-0.970853654	-0.28379296600000004	-0.970853654
Elane	3	-2.883620816	0.6361726700000001	-0.844482422	0.6892688520000001	-2.883620816	0.7168868289999999	-2.883620816	0.12536796699999986	-2.883620816	-0.9960955450000002	-2.883620816	-2.883620816	-2.883620816	-0.550197082	-1.827037288	-2.883620816	0.4440665479999999	-1.9127671620000002	-2.883620816	2.0174874270000003	-0.23976462599999993	4.102790119	-2.043661229	-1.1699250010000002	-2.883620816	4.180960293	0.5692381489999998	0.27018451999999993	0.16600995200000002	0.06684759799999984	0.155517578	0.219037315	-0.8029631529999999	-0.372658897	1.3258325499999999	-0.39305068600000004	1.354401702	-2.883620816	-2.883620816	0.9237341059999999	-2.883620816	-0.7330611390000001	-2.883620816	0.977341982	1.2407073189999998	-2.883620816	-2.883620816	-2.883620816	0.1712276610000001	-2.883620816	0.5493385909999997	-2.883620816	-2.883620816	-2.883620816	0.8766001299999999	-1.0680453870000002	-2.883620816	-0.521852457	-1.833990048	0.9401285439999998	0.7532937639999999	-2.883620816	0.0	-2.883620816	-2.883620816	-1.602664502	1.6995371880000003	10.202450704	8.840330174	8.129506414	9.175388964	10.167078124	8.829619614	7.098003544999999	6.439726732999999	8.054297314	9.989290643999999	6.901275718999999	11.017884384	7.098488623	10.795013434	11.163003584	-1.161154792	1.7837036539999995	12.772988114	12.142676973999999	12.066995674	9.899369204	7.636762143999999	-1.7792841560000001	7.128431003999999	-2.883620816	-1.573280695	-0.16334235100000027	-2.883620816
Fam49b	3	-2.587364991	0.9349419020000003	2.3931173650000006	-2.587364991	-1.0612961789999997	-2.587364991	-2.587364991	1.497549669	0.39083063900000026	-2.2539412569999997	-1.496511561	-2.587364991	0.0	-0.046345837999999695	-2.587364991	0.2525945960000002	-2.587364991	2.0576448930000004	-2.587364991	0.7603006650000004	0.0929593660000001	-2.398331167	3.147615532	1.002398496	-0.9003043029999998	5.488007189000001	1.0379054980000002	-0.17322945799999978	0.1285283800000001	-1.6091693609999997	0.07711784899999996	2.32815591	-2.197798179	6.061388042000001	3.453746544	3.7901058520000004	-2.348578131	0.38348866300000006	2.671153934	-1.041396622	-0.9003043029999998	1.9505522580000005	-1.9366004319999999	4.107375939000001	-2.154405584	-2.242536494	-2.587364991	-2.242536494	-1.6313083389999998	4.1764449159999995	-0.167826099	-2.587364991	1.6079826069999998	1.2785538240000003	1.0495495890000002	4.022035399	-2.587364991	-1.7474054039999998	2.915029265	-2.587364991	5.981845057000001	3.8694411580000003	-2.154405584	1.3677617900000003	-2.587364991	-2.587364991	6.034540355000001	-1.3004838429999999	-2.197798179	2.620918147	3.115292552	-2.587364991	-2.587364991	2.090143251	-0.360856461	-2.587364991	-2.587364991	2.826432159	3.2346002750000005	1.3089068580000003	-2.231221181	-2.449861467	0.5648184280000002	1.0564911990000003	4.343254088	5.660515065	-0.6201963829999999	-0.245379244	-0.4763336789999997	2.788369548	1.6928490049999998	4.756930917	-2.587364991	3.7387049009999997	3.7928795990000004
Rn45s	3	0.17177981999999936	-0.05205714999999955	0.19762953999999944	0.07413526000000026	-0.5176796530000001	-0.10498351200000045	-0.1446491640000005	0.10946054999999966	0.9349681499999996	0.5452057200000002	-0.42312830300000037	-0.31076379399999965	0.20340968000000004	0.2134211300000004	1.4867372799999998	0.7493695700000007	0.4171915800000008	0.19432111999999968	0.6293324800000004	1.4491613999999995	-0.8302613450000003	-0.029414510000000504	-0.19784772300000064	-0.7939321140000004	-0.47805625700000043	-0.07940731000000056	-0.8474556090000007	-0.3831248400000007	-0.5450662319999999	-0.05029221999999933	0.4560700700000009	-0.03679168999999938	0.49254926000000054	-0.4266027559999994	-0.00368886000000046	-0.17368171400000065	-0.3636419560000004	0.2917424999999998	-0.9515808230000005	0.39152050999999943	-0.5923629560000006	0.0	0.12335925000000003	0.2399625099999998	-0.9762820649999995	0.6943455299999997	0.07255392999999977	0.17249471999999955	-0.7225782699999996	-0.03799777999999954	0.4057743400000007	-0.6566471449999991	-0.40812155999999966	2.78993676	0.7162925799999993	0.1302526799999999	-1.2343215609999998	0.33185822000000087	-0.1794124460000006	-0.39077410700000037	0.4296764700000004	-0.24396901999999976	0.25711309999999976	1.0873890500000005	-0.21781102099999927	0.0771300299999993	-0.1236797910000007	-0.12654561099999917	-0.37910067900000044	-0.13600423299999953	-0.06088680000000046	1.8055522800000006	0.19944766999999963	-0.1313394849999998	1.6258196599999994	0.4572535799999997	0.7812903300000009	0.9542129199999998	-0.11158813599999995	1.7180677200000005	-0.3299724219999991	0.02334119000000001	-0.45253374900000054	0.15309075999999955	0.8409665700000009	1.4342426400000008	0.6938150000000007	0.11450684000000066	0.11329880999999986	-1.397802896	-0.2606410340000007	-0.23888008900000024	-0.23422836299999972	-0.9977173690000001	2.3678705099999995
Ccdc125	3	0.0	8.807387125	1.286881148	0.0	0.0	2.859969548	0.0	0.0	2.353323291	4.258518925	5.047887329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.550900665	0.0	0.0	0.0	0.298658316	0.0	0.0	0.0	0.0	6.966937979	7.171126747	0.344828497	0.0	0.0	0.0	0.0	0.0	0.0	0.344828497	0.0	0.0	0.0	0.0	0.0	0.871843649	0.0	0.0	0.0	0.0	0.0	0.495695163	0.0	0.0	0.0	0.0	0.0	0.0	0.50589093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.411426246	0.575312331	0.0	0.704871964	0.0	0.0	0.250961574	0.0	0.0	1.495695163	0.0	0.0	0.0	4.906890596	4.626439137	0.0	0.0	7.577428828	3.350497247	2.353323291	4.15704371	3.283921772	4.732811872	6.591110891	5.921245889	9.027712519	5.719731057	0.0
Serpinb1a	3	-7.146508236	-6.943823485999999	2.3274355470000003	2.1676034370000004	2.2132658569999997	2.7264804070000004	0.08762010599999925	-0.8332704919999996	1.8444117749999993	1.726317086	2.912481157	2.6176869170000003	2.0673087569999993	2.4452386970000006	-6.7661378679999995	0.2640674710000006	-0.2317807089999997	-6.862139688	2.4738242370000005	-1.9154345790000002	0.7488851089999997	1.1086390490000007	1.382191412000001	1.0082250320000004	1.511264283000001	2.1082037170000003	2.5192048170000003	0.0	2.0382286169999997	1.2910288170000008	0.24499338700000095	1.9998719999999999	1.4866696650000009	-6.034134257	-6.922964881	-7.037866976	-6.106762057	-7.986467823	-7.29047401	-7.986467823	-1.4973423940000004	-7.986467823	-6.8359081459999995	-7.299407135	-6.676127702	-6.875436511	-7.986467823	-7.326543265	-5.826192991999999	-6.591405023	-6.772343018	-7.450414923	-6.875436511	-6.382396499	-6.37293617	-7.382396499	-5.964988096	-6.979272322	-6.321984983	-6.516581846999999	-7.575041577	-7.585929893	-7.5322919299999995	-4.695158963	-7.986467823	-7.317441057	-7.382396499	1.1857346379999996	1.4457817510000002	2.0596739569999993	2.2028625769999994	-0.8345887159999998	1.1619579140000003	1.653144213000001	-5.356528414	1.2156315069999994	1.697579439	-7.986467823	2.3313517669999992	-0.34052124100000025	-0.7525605940000002	2.4375934669999992	2.0200686470000004	1.175570972000001	2.0060032250000006	3.101697627	3.637134797	2.9618117969999993	3.4329183170000004	2.0227449669999995	3.000106657	3.1485872970000006	1.368839221	2.869755367	-7.986467823
Flot2	3	0.0	0.0	0.0	0.0	3.014355293	7.558726823	5.791032617	0.0	0.0	0.0	0.0	0.0	0.0	0.378511623	0.40053793	0.0	0.0	7.653704957	0.0	0.918386234	2.257010618	0.0	5.934516502	0.0	0.0	5.424250286	0.0	0.0	0.0	0.310340121	0.0	0.0	3.550900665	0.0	2.160274831	0.0	0.0	0.0	0.0	0.378511623	0.0	4.632268215	0.0	0.910732662	1.056583528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.454175893	0.0	0.0	0.0	6.497931652	0.40053793	0.565597176	3.499527024	8.684433051	0.0	0.0	0.0	9.464933684	0.40053793	8.17926222	7.718772592	5.866660751	0.0	7.884964165	0.0	0.807354922	7.618165227	4.971313624	3.166715445	6.836934011	6.611615038	0.0	6.279657007	2.910732662	0.0	8.881175155	6.936402378	8.086560875	0.0	5.690417096	0.22650853	5.319039816	7.295814843	8.229780167	6.480103521	0.0
