UID	row_clusters-flat	Cell27-B7	Cell12-F3	Cell4-H1	Cell75-E7	Cell45-B12	Cell54-A2	Cell96-A12	Cell19-E5	Cell69-D5	Cell31-G7	Cell52-G1	Cell33-B8	Cell83-B9	Cell40-G10	Cell36-H8	Cell7-F2	Cell94-C11	Cell35-E8	Cell16-F4	Cell39-C10	Cell18-A5	Cell23-B6	Cell53-H1	Cell32-H7	Cell2-D1	Cell64-E4	Cell82-F8	Cell6-E2	Cell37-D9	Cell55-D2	Cell22-A6	Cell44-A12	Cell20-F5	Cell3-F1	Cell15-D4	Cell46-D12	Cell14-B4	Cell10-B3	Cell88-B10	Cell1-A1	Cell26-A7	Cell74-D7	Cell93-B11	Cell47-F12	Cell29-E7	Cell56-E2	Cell51-E1	Cell61-H3	Cell65-F4	Cell25-E6	Cell48-H12	Cell66-A5	Cell77-G7	Cell91-E10	Cell17-G4	Cell60-G3	Cell71-E6	Cell59-E3	Cell38-E9	Cell28-D7	Cell81-E8	Cell68-C5	Cell70-E5	Cell8-G2	Cell76-F7	Cell42-F11	Cell11-E3	Cell62-A4	Cell21-H5	Cell80-C8	Cell5-B2	Cell43-G11	Cell9-H2	Cell57-H2	Cell85-G9	Cell89-C10	Cell87-A10	Cell34-C8	Cell24-D6	Cell41-E11	Cell63-D4	Cell67-B5	Cell78-H7	Cell58-D3	Cell30-F7	Cell13-H3	Cell86-H9	Cell79-B8	Cell92-A11	Cell50-B1	Cell72-G6	Cell95-G11	Cell49-A1	Cell84-F9	Cell90-D10	Cell73-B7
Ppfia4	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.176322773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86393845	0.0	0.0	0.137503524	0.0	0.0	0.0	0.0	0.150559677	0.0	6.421223299	5.991861931	0.0	0.0	1.378511623	2.060047384	2.996388746	7.176921112	0.0	0.0	0.0	0.0	0.0	0.0	7.260590275	0.0	5.790250739	0.0	0.0	5.197314999	0.0	0.0	0.0	6.662347939	0.0	6.160678213	0.0	6.873198003	5.777419716	0.0	6.683415747	0.0	0.201633861	0.201633861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.918386234
Cdon	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.264536431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111031312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163498732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Itgb7	5	1.996388746	5.203984166	7.686570559	0.0	0.475084883	0.263034406	0.0	0.0	0.0	6.29994063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.936402378	0.443606651	0.0	0.275007047	0.0	0.0	0.0	0.516015147	0.0	0.0	4.3950628	7.645370225	0.0	4.284662185	0.0	0.0	4.237257771	4.222650022	0.0	0.0	0.344828497	0.0	5.293149737	4.70763522	7.447083226	0.0	2.0	8.446214868	7.702449767	7.232852592	4.779785005	1.084064265	7.104126951	4.646162657	6.174126737	0.0	8.973726062	6.139551352	3.968090752	5.491532462	0.0	0.0	0.0	0.0	0.0	0.0	5.895060213	5.649615459	0.0	0.0	5.345893086	8.354293467	4.636334602	4.152994605	6.886550147	0.0	6.757423347	5.428946345	6.813396421	5.141187525	0.0	3.605257263	0.0	4.922673593	0.0	6.457298789	0.0	0.250961574	0.263034406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kmo	5	0.485426827	0.0	0.0	0.454175893	1.169925001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.321928095	0.0	0.0	0.0	0.526068812	0.0	0.0	0.298658316	0.475084883	0.0	7.917968728	0.0	0.275007047	0.0	0.298658316	0.0	0.310340121	0.0	0.286881148	0.0	0.0	0.0	0.0	0.0	0.263034406	0.0	0.310340121	0.0	0.0	0.443606651	9.841580072	5.822475232	0.0	3.49057013	8.546971607	10.28003996	5.966245873	5.48123435	1.773996325	9.990869793	0.0	4.256255873	0.59454855	0.0	0.0	0.485426827	4.538538164	7.113846328	0.516015147	0.0	7.625270489	10.4492828	0.0	9.416586438	9.376754871	8.86869911	6.654492826	7.672637487	0.35614381	9.933469366	0.0	0.0	7.319401167	0.0	0.0	0.0	0.0	0.0	7.810635896	0.250961574	0.0	0.526068812	0.0	0.0	0.0	0.0	0.275007047	0.0	0.0	0.22650853	0.0	0.0	0.0	0.0
Ckb	5	0.799087306	0.0	0.0	0.0	0.0	0.0	1.604071324	0.0	0.879705766	0.782408565	0.0	0.0	0.0	2.0	0.0	0.632268215	0.0	0.432959407	0.0	0.0	0.0	1.182692298	0.0	0.0	0.0	0.678071905	0.0	0.0	5.76394266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.545968369	0.0	0.0	0.0	0.0	7.434294618	10.21053742	0.0	10.42243275	10.72891537	7.199966742	8.342919142	9.24498217	9.743168228	7.519950703	8.686255388	9.600489061	11.15236724	9.970724261	8.677296812	6.008988783	7.968897145	9.506466274	5.904243227	0.0	8.211498982	9.861257537	0.0	10.12715605	6.499208091	8.664553949	9.030639551	10.43613893	9.02671708	8.358958826	10.2212971	8.061452203	7.199672345	1.263034406	0.0	0.0	1.232660757	0.0	0.669026766	0.432959407	0.0	0.0	0.0	0.0	0.0	0.0	0.464668267	0.0	0.40053793	0.0	0.799087306	3.680324357	0.0	2.341985747
Pqlc2	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.495695163	0.0	0.0	0.0	0.0	0.0	0.35614381	0.0	0.0	3.832890014	4.361066489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.584962501	0.0	0.0	7.752681699	0.0	8.652809129	4.434294618	7.73437092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.268658955	0.0	0.0	0.565597176	10.38884606	0.389566812	5.452858965	6.881909289	6.821837746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.572889668	7.022256832	0.333423734	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc46a3	5	0.0	0.0	0.0	0.464668267	0.516015147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.422233001	0.0	0.0	0.0	0.263034406	0.0	0.0	0.0	0.0	0.298658316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.275007047	0.0	0.0	0.275007047	0.0	0.0	0.0	0.0	6.368244526	6.230548887	6.270155139	9.996431118	9.707272844	0.0	8.803937358	4.855989697	3.824767853	7.518220381	1.526068812	6.210622644	10.35451387	8.530718448	7.773600795	0.0	2.253989266	0.0	8.066250677	0.5360529	2.865918815	7.629283755	0.0	0.0	0.0	0.411426246	8.854245054	0.333423734	5.376776572	1.956056652	0.0	0.0	8.552822772	3.516015147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.739848103
Camk1d	5	0.0	0.0	7.515699838	2.358958826	0.0	0.0	0.0	0.0	0.214124805	0.0	0.0	0.0	1.257010618	2.98550043	1.831877241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111031312	1.063502942	0.0	0.097610797	0.0	6.362294538	0.0	0.0	0.0	0.0	0.124328135	0.0	5.755421735	4.964398632	3.972692654	3.681449265	6.417008587	7.136170875	4.487357715	6.219555769	4.957450336	6.891176125	6.777682717	7.004164275	5.022811651	1.411426246	2.241840184	6.217230716	3.792855352	7.196823401	3.464668267	1.049630768	6.769903945	0.0	0.0	8.376863374	4.726831217	4.855989697	6.8008999	3.119356177	3.001802243	4.253989266	5.142413438	7.146390476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3950628	0.0	0.201633861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097610797	0.111031312	0.0	0.0
Rnd3	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22650853	0.0	1.367371066	0.0	0.0	0.0	0.0	2.09085343	0.0	0.0	0.0	3.114367025	0.432959407	7.377470843	0.0	0.0	0.0	7.031329024	0.0	0.0	0.0	3.187451054	0.321928095	0.0	3.777156666	0.0	0.0	3.92314918	1.641546029	0.0	0.333423734	0.0	8.870857864	0.0	0.0	0.0	4.71259578	0.0	0.0	0.0	3.19061486	0.0	0.367371066	0.0	0.0	0.0	10.47002838	0.0	6.652773285	0.0	0.0	0.0	0.0	6.175724185	9.401391545	0.0	0.0	0.0	0.0	0.0	0.0	6.652343079	1.014355293	0.0	5.953265239	5.242983516	3.051372102	0.189033824	0.23878686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cd74	5	3.448900951	8.399683809	2.204766751	3.646162657	3.419538892	3.224966365	3.694880193	3.704871964	4.700994494	3.042644337	3.667892125	7.63531908	2.904965719	2.648465443	2.944858446	2.166715445	2.881664619	7.041001987	2.807354922	1.794935663	2.448900951	3.292781749	3.503348735	2.839959587	1.531069493	2.475084883	2.464668267	4.819157224	6.121637118	2.639232163	2.910732662	5.446917865	1.646162657	3.121015401	3.132576843	3.189033824	2.070389328	2.435628594	2.59454855	3.868884273	2.855989697	14.88000818	15.15588431	14.74680401	14.6398997	14.70039853	14.44765345	14.94134294	14.75091839	14.87923574	14.19752465	14.92812276	14.86967625	14.49431872	14.24699513	15.1285921	15.00472258	15.2395769	14.6107613	14.77636672	14.60257419	10.62174054	14.73060652	14.88240376	14.85274601	14.19888392	13.82706577	15.10834803	14.66598649	14.47420913	14.72747858	14.1490834	14.32440841	14.86124057	14.62852813	4.491211756	3.736604875	1.970853654	3.285402219	5.152589069	2.952333566	2.961623328	2.72900887	3.64038956	2.689299161	2.792855352	5.645009884	2.464668267	2.742006211	2.266036894	2.843983844	1.372952098	3.374343989	2.14404637	2.625270489	11.93049342
Clec9a	5	0.0	0.35614381	0.0	7.423662202	0.0	0.0	0.0	0.378511623	0.475084883	0.0	0.5360529	0.0	3.40053793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.250961574	0.189033824	0.0	0.0	0.0	0.0	0.263034406	0.0	0.0	0.0	0.263034406	0.0	0.0	0.275007047	0.22650853	0.0	1.604071324	0.310340121	0.0	10.0126385	9.432583657	6.154615611	5.854245054	9.139679245	8.803969637	7.334496768	9.12763328	6.647890091	8.034523875	0.815575429	7.47370575	0.98550043	7.504938132	8.082255509	7.40913632	8.845897712	0.344828497	5.91981677	8.462215955	8.714932352	4.601696516	0.0	10.03561016	8.92537641	6.745371805	8.640570319	8.509458329	7.490409679	3.737686761	6.235152624	0.0	2.691534165	0.378511623	0.0	0.0	0.0	0.0	0.0	0.321928095	0.214124805	0.0	0.454175893	0.0	0.0	0.201633861	0.0	0.0	0.0	0.176322773	0.0	0.0	0.0	0.0	7.216260837
Slamf7	5	0.310340121	0.0	0.0	0.286881148	0.321928095	0.333423734	0.298658316	0.0	0.0	0.0	0.0	0.0	0.201633861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.485426827	0.0	0.0	0.0	0.163498732	0.333423734	0.0	3.489286023	0.163498732	0.189033824	0.411426246	0.163498732	0.201633861	0.201633861	0.0	0.0	9.477636856	7.9086328	8.589089313	8.554013194	5.437960088	8.683170083	6.649759147	7.069530325	8.055662042	5.994805976	6.733354341	9.312565346	0.0	9.221345444	1.028569152	9.391351009	6.802839441	7.374691752	8.631286209	10.05815412	1.914564523	4.388189537	0.0	4.7322692	7.447579197	4.123500664	7.847871667	9.717779224	8.820880988	6.6923714	7.643928323	6.466953337	5.324090516	0.555816155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.176322773	0.0	0.176322773	0.176322773	0.0	0.0	0.0	0.0	0.189033824	0.0	1.250961574
H2-Aa	5	3.450221496	3.344828497	2.969012308	5.906409617	4.349082146	2.987320866	3.182692298	3.975446766	4.211790976	2.895302621	3.605257263	3.403267722	3.986410935	4.012568674	2.711494907	2.107687869	2.198494154	3.527320608	2.427606173	2.970853654	3.0721058	6.582405464	3.257010618	2.09085343	2.454175893	3.442280035	2.253989266	2.639232163	3.537296067	2.675815931	2.794935663	1.195347598	2.432959407	3.321928095	2.897240426	2.939226578	2.682573297	1.618238656	2.657640005	4.263785614	2.443606651	15.23856521	15.03796471	14.60442466	14.99044128	14.63992287	14.39932733	14.62913346	14.79312369	14.8813463	14.40907796	14.18241686	14.19342603	14.58707897	14.70825137	15.00986885	14.57055721	15.01794278	14.36021268	15.10155102	15.22947977	12.66839307	14.58091274	14.94006257	15.11626638	14.91634741	14.32231971	15.14414558	14.63212448	14.22734368	15.06639701	14.99591286	14.35218347	15.10380823	14.65685609	4.447579197	2.553360503	1.448900951	3.277984747	5.491853096	2.185866545	3.214124805	2.972692654	2.799087306	2.40599236	3.44625623	2.459431619	2.192194165	1.929790998	2.587364991	2.927896454	0.956056652	5.747924416	5.540709263	2.62058641	6.681449265
Ptpro	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.250961574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.837943242	0.0	0.0	0.0	0.0	0.0	0.0	4.870857864	0.0	0.0	0.0	0.0	6.430285273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.214124805	0.0	0.321928095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163498732	0.0	0.0	0.0
Mycl	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40053793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.298658316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22650853	0.0	0.0	0.0	5.399171094	0.0	0.0	0.0	3.675815931	2.737686761	2.786596362	0.773996325	2.375734539	3.382667253	6.044831233	0.0	0.0	9.736080545	1.014355293	9.133733044	3.160274831	3.658782734	0.0	0.0	1.220329955	2.40053793	0.0	3.896271849	1.794935663	1.613531653	0.0	3.82374936	0.0	0.0	3.481557281	0.0	0.0	0.0	0.0	0.0	2.939226578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50589093	0.0	0.189033824	0.0
Ifi205	5	0.992768431	0.0	0.0	1.182692298	1.613531653	0.432959407	1.182692298	1.137503524	0.0	0.739848103	0.0	0.0	0.722466024	1.056583528	0.575312331	0.584962501	1.339137385	0.40053793	0.731183242	0.807354922	0.0	0.0	0.0	0.0	0.0	0.0	0.475084883	0.695993813	0.0	0.0	0.575312331	0.0	0.0	1.03562391	0.475084883	1.232660757	1.014355293	0.516015147	0.495695163	0.963474124	0.0	10.00427666	10.3284281	9.625581004	10.88177167	11.7445858	12.24763978	8.42886262	10.49223376	10.57361879	8.657711452	10.23998033	10.63500158	10.01031829	11.03809592	9.591017362	12.77095703	8.848403859	9.449355025	0.0	9.185321468	11.08385159	11.30338692	0.0	4.799605422	10.67783414	10.74221679	11.73694728	10.86507594	9.421412672	12.23204611	8.583270851	9.264137608	12.1127946	11.81718354	0.704871964	0.695993813	0.0	1.14404637	1.541019153	1.049630768	0.704871964	0.432959407	0.0	0.0	1.389566812	0.748461233	0.0	0.0	0.0	0.0	0.367371066	0.422233001	0.0	0.422233001	0.0
Tspan33	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.946496941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.839959587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.297925053	0.0	0.0	0.0	4.607626221	0.0	0.0	0.0	5.163901214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H2-Ab1	5	3.404630684	8.852841578	1.992768431	6.952100554	4.23572706	2.813524689	3.15704371	5.861459166	4.025914699	1.925999419	1.918386234	6.049630768	5.970393538	3.977279923	3.215678597	2.59454855	2.214124805	6.391973883	1.757023247	4.965784285	9.225327958	5.855989697	4.129283017	8.552207976	6.895181422	3.260025656	7.265661925	2.319039816	2.987320866	2.384049807	2.03562391	1.700439718	4.169123281	2.780310099	2.950468414	2.462052319	3.876762491	2.0	4.14974712	3.743084056	2.077242999	14.40259508	14.74973014	14.44065573	14.40865813	14.05530871	13.48105519	15.00363078	14.27040849	14.27686883	14.40621431	14.57157135	14.60420572	13.08538117	14.1307652	14.84250847	13.79098783	14.1821336	14.69981805	14.53633465	13.96415492	13.30743706	13.82231489	14.42997549	14.04110469	14.41037052	14.21212092	14.6721032	14.72256688	14.156569	14.60587243	14.50429886	14.26880367	14.54612276	13.38578423	4.115199749	3.368768349	1.321928095	5.23610989	5.730096466	2.678071905	4.21490191	7.133090824	2.364572432	3.657640005	3.64731451	5.123914459	2.500802053	2.432959407	1.372952098	1.790772038	1.40053793	6.160274831	1.372952098	1.316145742	11.47018095
AI607873	5	0.879705766	0.0	0.0	0.0	0.367371066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.298658316	2.510961919	4.456806149	3.799087306	0.0	0.0	0.0	0.0	0.0	0.214124805	0.0	0.0	0.941106311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.485426827	0.0	0.0	0.0	0.40053793	0.0	0.0	0.0	3.748461233	0.432959407	2.039138394	0.0	3.099295204	7.068670811	8.937874005	8.608180883	3.448900951	0.0	0.0	7.164001817	0.0	8.76035403	3.782408565	0.0	0.0	2.166715445	6.01189812	0.0	4.725195817	0.22650853	6.871227612	8.349170631	0.0	2.910732662	8.79824497	0.0	0.0	0.807354922	0.0	0.0	0.86393845	0.0	2.533563348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slamf8	5	0.0	0.0	0.0	0.0	0.0	0.344828497	0.0	0.0	0.0	0.0	0.0	0.0	1.169925001	2.763411574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333423734	0.0	0.333423734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.042644337	5.986638472	2.250961574	5.816087659	6.839077783	0.0	8.596077915	7.914564523	0.0	0.0	0.0	0.0	0.0	0.0	8.335569006	7.770895102	8.888986721	0.0	6.835292504	9.829167746	3.837943242	0.0	0.0	8.629757313	0.0	1.150559677	6.535586436	6.559032868	0.0	8.097031327	9.154666238	0.0	0.0	0.0	0.0	0.5360529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.831877241	0.0	0.0	0.0	0.0	0.0	0.0	0.333423734	0.0	0.0	0.0
L1cam	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.757023247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmem51	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.485426827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.565597176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.077242999	0.0	0.0	8.301084591	0.0	0.0	0.0	4.083213368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.557042415	0.0	8.22650853	2.720278465	5.76420813	0.0	6.686360453	0.0	0.0	0.0	0.0	0.0	1.879705766	3.051372102	0.0	0.0	0.0	3.550900665	0.516015147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35614381	0.0	0.0	0.0
Aif1	5	1.286881148	0.0	0.0	1.220329955	0.0	0.807354922	0.0	1.195347598	0.0	0.0	0.0	1.028569152	1.464668267	0.0	1.021479727	0.0	0.0	0.757023247	0.0	0.0	1.250961574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.90303827	0.0	0.0	0.0	0.0	0.790772038	0.0	0.0	0.765534746	0.0	0.0	1.028569152	0.0	10.97246291	7.934457528	8.981681437	10.48687524	10.2749139	9.8682361	7.831750595	10.34896047	7.103602544	8.417725957	9.224049924	4.492494152	8.276961856	7.420886575	7.685099172	9.000732433	9.60755225	8.468420402	10.53356335	8.91608845	8.739105507	10.27707813	0.0	9.142107057	10.13179267	9.607940556	8.675145509	9.804486003	9.65726485	9.42250634	10.02774016	9.394634179	9.588845784	11.18250609	0.0	1.182692298	0.0	0.0	0.0	0.0	1.887525271	0.799087306	1.350497247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.839959587	0.0	0.0
Capn2	5	0.0	0.0	0.575312331	3.019701914	0.0	0.0	5.469560422	0.0	0.0	0.0	9.393304644	0.0	0.0	0.0	7.291677223	0.298658316	0.0	0.0	0.0	0.0	0.0	0.0	3.893362211	0.0	5.078524445	0.321928095	0.432959407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201633861	0.0	0.0	0.0	0.275007047	0.0	2.784503983	0.0	7.905808168	5.199672345	4.7382274	0.0	0.0	5.449231201	8.85408918	0.0	0.0	0.0	0.0	0.0	0.0	0.389566812	0.321928095	0.0	1.220329955	0.0	0.0	0.669026766	0.0	3.40599236	0.0	0.0	0.0	7.017476563	0.0	8.525207571	0.0	0.0	0.0	8.31854281	0.0	0.214124805	1.709290636	0.0	0.0	4.019701914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plbd1	5	1.361768359	1.214124805	1.15704371	0.97819563	1.895302621	0.632268215	1.970853654	0.0	2.007195501	1.344828497	1.339137385	1.339137385	1.389566812	1.443606651	0.815575429	1.13093087	0.367371066	0.321928095	0.333423734	0.378511623	0.0	8.628992257	1.117695043	0.286881148	0.622930351	1.650764559	0.0	0.0	0.704871964	0.604071324	0.650764559	0.389566812	0.933572638	1.526068812	0.941106311	0.432959407	0.604071324	0.411426246	0.40053793	1.327687364	2.485426827	10.49959678	11.10514245	11.33219883	11.35233591	10.64427992	11.41178107	11.93304144	11.88988417	10.91472147	11.40304932	13.06508959	12.09165356	10.53450716	11.31610048	11.95581698	11.97287212	11.05131092	10.46220573	10.66623288	10.18537103	11.54994827	11.12796209	10.43912442	11.96136649	11.6613862	11.73366786	11.16894785	12.07522508	11.15539381	11.34471201	11.35384705	12.44859902	11.46037398	10.61613527	1.327687364	0.555816155	0.0	0.970853654	2.014355293	0.50589093	1.454175893	0.35614381	0.650764559	0.275007047	0.344828497	0.344828497	0.35614381	0.0	0.0	10.866823	0.298658316	10.11646093	9.39373366	8.130827934	3.669026766
Lgals3	5	0.0	0.739848103	1.169925001	0.0	0.871843649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.560714954	1.111031312	0.0	0.0	0.0	0.485426827	0.0	0.0	1.250961574	0.918386234	0.0	6.654922391	0.722466024	0.0	0.963474124	0.0	0.475084883	4.927896454	4.412781525	0.0	0.0	4.553974808	0.622930351	0.0	0.0	0.0	0.0	0.0	0.0	8.226267675	9.454217028	8.829659319	10.00298374	5.591260525	7.869563	8.73369328	2.531069493	10.90625176	8.74281467	8.685309462	10.05667835	9.840714991	8.215435927	9.838431834	8.791651303	10.12254331	7.897542973	10.83889663	8.82091289	6.956172844	10.32269432	11.65249994	8.976420921	5.669026766	7.769242795	11.29043938	3.109360559	10.1284455	10.64060647	8.359222452	5.372603915	9.112178834	0.0	7.340473255	7.396776011	7.899054756	6.175923742	6.170325694	5.04701482	5.087038457	0.0	6.404290064	0.0	0.0	4.475084883	2.347665656	0.0	9.150737362	6.907852072	0.0	7.13401553	3.084064265	2.435628594
Naaa	5	1.169925001	0.0	0.411426246	8.471024839	0.516015147	0.910732662	1.350497247	0.799087306	1.292781749	0.495695163	0.687060688	1.327687364	1.350497247	1.244887059	0.687060688	0.963474124	0.298658316	0.263034406	1.028569152	0.310340121	1.584962501	0.0	1.739848103	0.773996325	0.275007047	1.23878686	0.310340121	0.321928095	0.59454855	5.069530325	0.933572638	0.584962501	0.310340121	1.189033824	0.575312331	0.879705766	0.50589093	1.214124805	1.176322773	1.137503524	5.357903839	12.06084452	11.17211493	10.64046187	11.7191706	11.55038607	10.73859897	11.15914602	11.54375685	11.80925767	11.44856546	11.31189019	12.0192745	9.179933964	11.70902779	7.75087444	11.33651772	10.9792394	10.73125114	11.2648003	9.502911344	10.14496408	11.80348941	11.62257351	11.36991355	11.3175822	11.17035073	11.18485675	11.4626863	11.35814567	11.11131176	11.45694472	11.19060869	11.35441469	10.80425205	1.137503524	0.807354922	0.0	2.111031312	2.548436625	5.48703608	1.250961574	0.526068812	3.051372102	0.575312331	3.69265037	0.516015147	0.298658316	0.516015147	1.786596362	0.918386234	0.443606651	0.704871964	0.298658316	0.0	3.374343989
